id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,icao_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
26751,WADD,large_airport,"Denpasar I Gusti Ngurah Rai International Airport",-8.748409,115.167123,14,AS,Indonesia,ID,Bali,ID-BA,BA,"Kuta, Badung",1,WADD,WADD,DPS,,http://www.angkasapura1.co.id/eng/location/bali.htm,https://en.wikipedia.org/wiki/Ngurah_Rai_International_Airport,"WRRR, Bali, Denpasar International Airport, Denpasar",1200,2025-02-21T20:46:40+00:00
26835,WIII,large_airport,"Soekarno-Hatta International Airport",-6.12557,106.655998,34,AS,Indonesia,ID,Banten,ID-BT,BT,Jakarta,1,WIII,WIII,CGK,,http://www.jakartasoekarnohattaairport.com/,https://en.wikipedia.org/wiki/Soekarno-Hatta_International_Airport,"JKT, Cengkareng, Java",51600,2025-10-02T21:14:33+00:00
26789,WARR,large_airport,"Juanda International Airport",-7.37983,112.787003,9,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Surabaya,1,WARR,WARR,SUB,,http://www.juanda-airport.com/,https://en.wikipedia.org/wiki/Juanda_International_Airport,"WRSJ, Sedati, Sidoarjo",51150,2025-03-04T07:32:09+00:00
26787,WARJ,medium_airport,"Adisutjipto Airport",-7.78818,110.431999,379,AS,Indonesia,ID,Yogyakarta,ID-YO,YO,Yogyakarta,1,WAHH,WAHH,JOG,,http://adisutjipto-airport.co.id/,https://en.wikipedia.org/wiki/Adisutjipto_Airport,"WIIJ, WARJ, Adisucipto",500,2025-06-10T14:42:21+00:00
299629,WADL,medium_airport,"Lombok International Airport",-8.759962,116.278169,319,AS,Indonesia,ID,"Nusa Tenggara Barat (West Nusa Tenggara)",ID-NB,NB,"Mataram (Pujut, Lombok Tengah)",1,WADL,WADL,LOP,,http://www.lombok-airport.co.id/,https://en.wikipedia.org/wiki/Lombok_International_Airport,"Zainuddin Abdul Madjid, Praya",500,2025-02-21T23:53:28+00:00
26832,WIHH,medium_airport,"Halim Perdanakusuma International Airport",-6.266610145568848,106.89099884033203,84,AS,Indonesia,ID,"Jakarta Raya",ID-JK,JK,Jakarta,1,WIHH,WIHH,HLP,,http://www.angkasapura2.co.id/cabang/hlp/content.php?menu=8&page_id=1,https://en.wikipedia.org/wiki/Halim_Perdanakusuma_International_Airport,"WIIH,WIIX,WIID",575,2009-01-02T09:06:01+00:00
26745,WAAA,large_airport,"Hasanuddin International Airport",-5.06163,119.554001,47,AS,Indonesia,ID,"Sulawesi Selatan (South Sulawesi)",ID-SN,SN,"Ujung Pandang",1,WAAA,WAAA,UPG,,,https://en.wikipedia.org/wiki/Hasanuddin_International_Airport,,1275,2022-09-19T16:31:03+00:00
309577,WIMM,large_airport,"Kualanamu International Airport",3.637847,98.870566,23,AS,Indonesia,ID,"Sumatera Utara (North Sumatra)",ID-SU,SU,Beringin,1,WIMM,WIMM,KNO,,http://www.kualanamu-airport.co.id/,https://en.wikipedia.org/wiki/Kualanamu_International_Airport,Medan,1000,2025-03-13T08:28:01+00:00
26839,WIMK,medium_airport,"Soewondo Air Force Base",3.558425,98.672275,114,AS,Indonesia,ID,"Sumatera Utara (North Sumatra)",ID-SU,SU,Medan,0,WIMK,WIMK,MES,,,https://en.wikipedia.org/wiki/Soewondo_Air_Force_Base,"Polonia International Airport, WIMM",750,2022-10-01T23:15:12+00:00
26770,WAMM,medium_airport,"Sam Ratulangi Airport",1.549266,124.926319,264,AS,Indonesia,ID,"Sulawesi Utara (North Sulawesi)",ID-SA,SA,Manado,1,WAMM,WAMM,MDC,,,https://en.wikipedia.org/wiki/Sam_Ratulangi_Airport,,750,2025-02-21T20:52:49+00:00
26755,WAJJ,large_airport,"Dortheys Hiyo Eluay International Airport",-2.579627,140.519857,289,AS,Indonesia,ID,Papua,ID-PA,PA,Sentani,1,WAJJ,WAJJ,DJJ,,https://sentani-airport.co.id/en,https://en.wikipedia.org/wiki/Dortheys_Hiyo_Eluay_International_Airport,"Bandar Udara Internasional Dortheys Hiyo Eluay, Sentani International Airport, Hollandia, Jayapura",1025,2025-06-16T17:29:56+00:00
26788,WARQ,medium_airport,"Adisumarmo Airport",-7.516044,110.757492,421,AS,Indonesia,ID,"Jawa Tengah (Central Java)",ID-JT,JT,Surakarta,1,WAHQ,WAHQ,SOC,,https://adisumarmo-airport.com/en,https://en.wikipedia.org/wiki/Adisumarmo_Airport,"WRSQ, WARQ, Adi Soemarmo, Adi Sumarmo",500,2025-06-10T14:42:56+00:00
26824,WICC,medium_airport,"Husein Sastranegara International Airport",-6.90063,107.575996,2436,AS,Indonesia,ID,"Jawa Barat (West Java)",ID-JB,JB,Bandung,1,WICC,WICC,BDO,,,https://en.wikipedia.org/wiki/Husein_Sastranegara_International_Airport,WIIB,750,2022-10-01T23:17:15+00:00
26855,WIPP,medium_airport,"Sultan Mahmud Badaruddin II Airport",-2.897653,104.698147,49,AS,Indonesia,ID,"Sumatera Selatan (South Sumatra)",ID-SS,SS,Palembang,1,WIPP,WIPP,PLM,,,https://en.wikipedia.org/wiki/Sultan_Mahmud_Badaruddin_II_Airport,,750,2025-08-03T20:23:54+00:00
26790,WARS,medium_airport,"Achmad Yani Airport",-6.970732,110.373244,10,AS,Indonesia,ID,"Jawa Tengah (Central Java)",ID-JT,JT,Semarang,1,WAHS,WAHS,SRG,,https://www.ahmadyani-airport.com/id,https://en.wikipedia.org/wiki/Achmad_Yani_Airport,"WIIS, WARS",500,2025-06-10T14:43:26+00:00
26760,WALL,large_airport,"Sultan Aji Muhammad Sulaiman Sepinggan International Airport",-1.268342,116.89452,12,AS,Indonesia,ID,"Kalimantan Timur (East Kalimantan)",ID-KI,KI,Balikpapan,1,WALL,WALL,BPN,,http://sepinggan-airport.com/,https://en.wikipedia.org/wiki/Sultan_Aji_Muhamad_Sulaiman_Airport,"WRLL, Balikpapan Airport, Sepinggan Airport, Sepinggang Airfield",1000,2025-02-21T23:26:10+00:00
26862,WITT,medium_airport,"Sultan Iskandar Muda International Airport",5.525087,95.41997,65,AS,Indonesia,ID,Aceh,ID-AC,AC,"Banda Aceh",1,WITT,WITT,BTJ,,,https://en.wikipedia.org/wiki/Sultan_Iskandar_Muda_International_Airport,WIAB,750,2025-06-12T20:31:55+00:00
26828,WIDD,medium_airport,"Hang Nadim International Airport",1.12103,104.119003,126,AS,Indonesia,ID,"Kepulauan Riau (Riau Islands)",ID-KR,KR,Batam,1,WIDD,WIDD,BTH,,,https://en.wikipedia.org/wiki/Hang_Nadim_Airport,WIKB,750,2025-06-16T17:01:23+00:00
26756,WAVV,medium_airport,"Wamena Airport",-4.097324,138.952417,5435,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Wamena,1,WAVV,WAVV,WMX,,,https://en.wikipedia.org/wiki/Wamena_Airport,WAJW,550,2022-09-30T11:49:31+00:00
26800,WATO,small_airport,"Komodo Airport",-8.480694,119.888306,66,AS,Indonesia,ID,"Nusa Tenggara Timur (East Nusa Tenggara)",ID-NT,NT,"Labuan Bajo, Manggarai Barat",1,WATO,WATO,LBJ,,,https://en.wikipedia.org/wiki/Komodo_Airport,"Komodo Labuan Bajo International Airport, Mutiara II Airport, WRKO",150,2025-09-26T18:08:04+00:00
26858,WIPT,medium_airport,"Minangkabau International Airport",-0.786917,100.280998,18,AS,Indonesia,ID,"Sumatera Barat (West Sumatra)",ID-SB,SB,"Padang (Katapiang)",1,WIEE,WIEE,PDG,,http://minangkabau-airport.co.id/en/general/about-us,https://en.wikipedia.org/wiki/Minangkabau_International_Airport,,750,2025-06-10T15:00:57+00:00
26821,WIBB,medium_airport,"Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB",0.458647,101.444321,102,AS,Indonesia,ID,Riau,ID-RI,RI,Pekanbaru,1,WIBB,WIBB,PKU,,,https://en.wikipedia.org/wiki/Sultan_Syarif_Qasim_II_International_Airport,"Simpang Tiga",750,2025-06-16T18:23:27+00:00
26784,WAPP,medium_airport,"Pattimura International Airport",-3.71026,128.089005,33,AS,Indonesia,ID,Maluku,ID-MA,MA,Ambon,1,WAPP,WAPP,AMQ,,,https://en.wikipedia.org/wiki/Pattimura_Airport,,750,2025-06-16T16:48:36+00:00
26746,WABB,medium_airport,"Frans Kaisiepo Airport",-1.19002,136.108002,46,AS,Indonesia,ID,Papua,ID-PA,PA,Biak,1,WABB,WABB,BIK,,,https://en.wikipedia.org/wiki/Frans_Kaisiepo_Airport,,750,2022-10-01T23:19:12+00:00
26801,WATT,small_airport,"El Tari Airport",-10.1716,123.670998,335,AS,Indonesia,ID,"Nusa Tenggara Timur (East Nusa Tenggara)",ID-NT,NT,Kupang,1,WATT,WATT,KOE,,,https://en.wikipedia.org/wiki/El_Tari_Airport,WRKK,150,2022-10-01T23:20:51+00:00
26749,ID-0319,closed,"Selaparang Airport",-8.56056,116.095097,52,AS,Indonesia,ID,"Nusa Tenggara Barat (West Nusa Tenggara)",ID-NB,NB,Mataram,0,,,,,,https://en.wikipedia.org/wiki/Selaparang_Airport,"WRRA, Ampenan, WADA, AMI",150,2025-02-25T14:48:45+00:00
26847,WIOO,medium_airport,"Supadio Airport",-0.150711,109.403999,10,AS,Indonesia,ID,"Kalimantan Barat (West Kalimantan)",ID-KB,KB,Pontianak,1,WIOO,WIOO,PNK,,,https://en.wikipedia.org/wiki/Supadio_Airport,,750,2025-09-26T18:41:15+00:00
26779,WAOO,medium_airport,"Syamsudin Noor International Airport",-3.44236,114.763,66,AS,Indonesia,ID,"Kalimantan Selatan (South Kalimantan)",ID-KS,KS,"Landasan Ulin",1,WAOO,WAOO,BDJ,,https://syamsudinnoor-airport.co.id/id,https://en.wikipedia.org/wiki/Syamsudin_Noor_Airport,"WRBB, Banjarmasin, Banjarbaru",500,2025-06-16T16:52:29+00:00
32634,WASS,medium_airport,"Domine Eduard Osok Airport",-0.894,131.287,10,AS,Indonesia,ID,"Papua Barat (West Papua)",ID-PB,PB,Sorong,1,WASS,WASS,SOQ,,,https://en.wikipedia.org/wiki/Domine_Eduard_Osok_Airport,WAXX,500,2025-09-27T16:44:50+00:00
26748,WABP,medium_airport,"Mozes Kilangin Airport",-4.52978,136.887388,103,AS,Indonesia,ID,"Papua Tengah (Central Papua)",ID-PT,PT,Timika,1,WAYY,,TIM,,,https://en.wikipedia.org/wiki/Mozes_Kilangin_Airport,"WABP, Tembagapura",750,2025-03-13T19:57:21+00:00
26785,WARA,medium_airport,"Abdul Rachman Saleh Airport",-7.929099,112.714233,1726,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Malang,1,WARA,WARA,MLG,,,https://en.wikipedia.org/wiki/Abdul_Rachman_Saleh_Airport,"WIAS, Malang, Singosari",500,2022-12-28T01:46:11+00:00
26794,WASR,medium_airport,"Rendani Airport",-0.891833,134.048996,23,AS,Indonesia,ID,"Papua Barat (West Papua)",ID-PB,PB,Manokwari,1,WAUU,WAUU,MKW,,,https://en.wikipedia.org/wiki/Rendani_Airport,WASR,750,2025-09-27T07:18:57+00:00
26773,WAEE,medium_airport,"Sultan Babullah Airport",0.831012,127.381611,49,AS,Indonesia,ID,"Maluku Utara (North Maluku)",ID-MU,MU,Ternate,1,WAEE,WAEE,TTE,,,https://en.wikipedia.org/wiki/Sultan_Babullah_Airport,"Sango, Tafure",750,2025-09-27T18:51:09+00:00
26833,WAHL,medium_airport,"Tunggul Wulung Airport",-7.64506,109.033997,69,AS,Indonesia,ID,"Jawa Tengah (Central Java)",ID-JT,JT,Cilacap,1,WAHL,WAHL,CXP,,,https://en.wikipedia.org/wiki/Tunggul_Wulung_Airport,"WIIL, WIHL",550,2025-03-19T17:19:16+00:00
26827,WILL,medium_airport,"Radin Inten II International Airport",-5.246803,105.182531,282,AS,Indonesia,ID,Lampung,ID-LA,LA,"Bandar Lampung",1,WILL,WILL,TKG,,,https://en.wikipedia.org/wiki/Radin_Inten_II_International_Airport,"WIIT, WICT",500,2025-03-13T16:19:55+00:00
26842,WIOD,small_airport,"H A S Hanandjoeddin International Airport",-2.744109,107.754535,164,AS,Indonesia,ID,"Bangka Belitung",ID-BB,BB,"Tanjung Pandan",1,WIKT,WIKT,TJQ,,,https://en.wikipedia.org/wiki/H.A.S._Hanandjoeddin_International_Airport,"Buluh Tumbang Airport, WIKD, WIOD",150,2025-06-16T17:21:22+00:00
26757,WAKK,medium_airport,"Mopah International Airport",-8.523898,140.419693,10,AS,Indonesia,ID,"Papua Selatan (South Papua)",ID-PS,PS,Merauke,1,WAKK,WAKK,MKQ,,,https://en.wikipedia.org/wiki/Mopah_International_Airport,,750,2025-09-26T18:48:30+00:00
26836,WIMB,medium_airport,"Binaka Airport",1.16628,97.704327,20,AS,Indonesia,ID,"Sumatera Utara (North Sumatra)",ID-SU,SU,Gunungsitoli,1,WIMB,WIMB,GNS,,,https://en.wikipedia.org/wiki/Binaka_Airport,,550,2021-08-20T17:41:31+00:00
26780,WAGG,medium_airport,"Tjilik Riwut Airport",-2.227146,113.943388,82,AS,Indonesia,ID,"Kalimantan Tengah (Central Kalimantan)",ID-KT,KT,Palangkaraya,1,WAGG,WAGG,PKY,,,https://en.wikipedia.org/wiki/Tjilik_Riwut_Airport,"WRBP, WAOP",500,2025-06-16T17:54:55+00:00
26850,WIPA,small_airport,"Sultan Thaha Airport",-1.638685,103.645063,82,AS,Indonesia,ID,Jambi,ID-JA,JA,Jambi,1,WIJJ,WIJJ,DJB,,,https://en.wikipedia.org/wiki/Sultan_Thaha_Airport,"WIPA, Palmerah",150,2025-06-10T15:02:54+00:00
26777,WAOI,small_airport,"Iskandar Airport",-2.7052,111.672997,75,AS,Indonesia,ID,"Kalimantan Tengah (Central Kalimantan)",ID-KT,KT,Pangkalanbun,1,WAGI,WAGI,PKN,,,https://en.wikipedia.org/wiki/Iskandar_Airport,WRBI,150,2025-06-10T14:41:20+00:00
26844,WIOK,medium_airport,"Rahadi Osman Airport",-1.817165,109.963469,46,AS,Indonesia,ID,"Kalimantan Barat (West Kalimantan)",ID-KB,KB,Ketapang,1,WIOK,WIOK,KTG,,,https://en.wikipedia.org/wiki/Rahadi_Osman_Airport,"Rahadi Usman",750,2025-03-04T03:35:09+00:00
26769,WAFF,medium_airport,"Mutiara - SIS Al-Jufrie Airport",-0.916462,119.908647,284,AS,Indonesia,ID,"Sulawesi Tengah (Central Sulawesi)",ID-ST,ST,Palu,1,WAFF,WAFF,PLW,,,https://en.wikipedia.org/wiki/Mutiara_Airport,WAML,750,2025-06-16T17:33:04+00:00
41428,WAJO,medium_airport,"Oksibil Airport",-4.9071,140.6277,4315,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Oksibil,1,WAJO,WAJO,OKL,,,https://id.wikipedia.org/wiki/Bandar_Udara_Oksibil,"Gunung Bintang",500,2025-08-01T20:46:26+00:00
26852,WIPK,medium_airport,"Depati Amir Airport",-2.1622,106.139,109,AS,Indonesia,ID,"Bangka Belitung",ID-BB,BB,"Pangkal Pinang",1,WIKK,WIKK,PGK,,,https://en.wikipedia.org/wiki/Pangkalpinang_Airport,WIPK,500,2025-06-16T17:15:05+00:00
26762,WALR,medium_airport,"Juwata International Airport / Suharnoko Harbani AFB",3.325145,117.564169,23,AS,Indonesia,ID,"Kalimantan Utara (North Kalimantan)",ID-KU,KU,Tarakan,1,WAQQ,WAQQ,TRK,TRK,http://www.tarakan-airport.com,https://en.wikipedia.org/wiki/Juwata_Airport,"WRLR, WALR, WAQQ, TRK, JUWATA, TARAKAN",500,2025-06-10T14:51:03+00:00
332202,WAHI,medium_airport,"Yogyakarta International Airport",-7.905338,110.057264,24,AS,Indonesia,ID,Yogyakarta,ID-YO,YO,Yogyakarta,1,WAHI,WAHI,YIA,,,https://en.wikipedia.org/wiki/Yogyakarta_International_Airport,"Kulon Progo",500,2025-03-03T11:28:42+00:00
26796,WATC,small_airport,"Frans Xavier Seda Airport",-8.639514,122.238135,115,AS,Indonesia,ID,"Nusa Tenggara Timur (East Nusa Tenggara)",ID-NT,NT,Waioti,1,WATC,WATC,MOF,,,https://en.wikipedia.org/wiki/Frans_Xavier_Seda_Airport,"WRKC, Fransiskus Xavierius Seda, Maumere, Wai Oti",150,2022-11-03T16:48:46+00:00
310275,ID-0038,small_airport,"Bugalaga Airstrip",-3.6235,136.5963,6360,AS,Indonesia,ID,"Papua Tengah (Central Papua)",ID-PT,PT,Bugalaga,0,WX53,,,GBL,,,WX53,50,2022-10-01T23:26:40+00:00
26849,ID-0341,medium_airport,"Susilo Airport",0.063851,111.473572,98,AS,Indonesia,ID,"Kalimantan Barat (West Kalimantan)",ID-KB,KB,Sintang,0,,,,,,https://en.wikipedia.org/wiki/Susilo_Airport,"SQG, WIOS",750,2025-03-04T02:07:27+00:00
26747,ID-0339,medium_airport,"Old Nabire Airport",-3.368586,135.496702,20,OC,Indonesia,ID,"Papua Tengah (Central Papua)",ID-PT,PT,Nabire,1,,,,,,,"NBX, WABI, Douw Aturure",550,2025-03-19T08:56:30+00:00
26763,WALS,medium_airport,"Aji Pangeran Tumenggung Pranoto International Airport",-0.374478,117.250128,82,AS,Indonesia,ID,"Kalimantan Timur (East Kalimantan)",ID-KI,KI,Samarinda,1,WALS,WALS,AAP,,,https://en.wikipedia.org/wiki/Aji_Pangeran_Tumenggung_Pranoto_International_Airport,"Sungai Siring Airport",500,2024-10-13T04:26:15+00:00
26774,WAFW,medium_airport,"Syukuran Aminuddin Amir Airport",-1.035893,122.773934,56,AS,Indonesia,ID,"Sulawesi Tengah (Central Sulawesi)",ID-ST,ST,Luwok,0,WAFW,WAFW,LUW,,,https://en.wikipedia.org/wiki/Syukuran_Aminuddin_Amir_Airport,"Bubung Airport, WAMW",250,2025-06-10T14:39:20+00:00
26797,WATE,small_airport,"H. Hasan Aroeboesman (Ende) Airport",-8.849114,121.66101,49,AS,Indonesia,ID,"Nusa Tenggara Timur (East Nusa Tenggara)",ID-NT,NT,Ende,1,WATE,WATE,ENE,,,https://en.wikipedia.org/wiki/Ende_Airport,"WRKE, Isi",150,2025-03-19T16:58:10+00:00
26806,WAWW,small_airport,"Haluoleo Airport",-4.08161,122.417999,538,AS,Indonesia,ID,"Sulawesi Tenggara (Southeast Sulawesi)",ID-SG,SG,Kendari,1,WAWW,WAWW,KDI,,,https://en.wikipedia.org/wiki/Kendari_Airport,"WAAU, Wolter Monginsidi Airport",150,2022-09-19T16:36:29+00:00
26753,WADT,small_airport,"Tambolaka Airport",-9.409224,119.242558,161,AS,Indonesia,ID,"Nusa Tenggara Timur (East Nusa Tenggara)",ID-NT,NT,Radamata,1,WATK,WATK,TMC,,,https://en.wikipedia.org/wiki/Tambolaka_Airport,"WRRT, WADT",150,2025-06-16T18:05:30+00:00
26752,WADS,small_airport,"Sultan Muhammad Kaharuddin III Airport",-8.48904,117.412003,16,AS,Indonesia,ID,"Nusa Tenggara Barat (West Nusa Tenggara)",ID-NB,NB,"Sumbawa Besar",1,WADS,WADS,SWQ,,,https://en.wikipedia.org/wiki/Sultan_Muhammad_Kaharuddin_III_Airport,"WRRS, Brang Bidji, Sumbawa",150,2025-09-26T17:58:53+00:00
26830,WIDN,small_airport,"Raja Haji Fisabilillah International Airport",0.92397,104.53341,52,AS,Indonesia,ID,"Kepulauan Riau (Riau Islands)",ID-KR,KR,"Tanjung Pinang-Bintan Island",1,WIDN,WIDN,TNJ,,,https://en.wikipedia.org/wiki/Raja_Haji_Fisabilillah_Airport,WIKN,150,2024-08-21T15:29:46+00:00
315622,DEX,small_airport,"Nop Goliat Dekai Airport",-4.8557,139.482006,198,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Dekai,1,WAVD,WAVD,DEX,,,https://en.wikipedia.org/wiki/Nop_Goliat_Dekai_Airport,"Nop Goliath",100,2025-06-10T14:56:31+00:00
26834,WIHP,small_airport,"Pondok Cabe Air Base",-6.3369598388671875,106.76499938964844,200,AS,Indonesia,ID,"Jakarta Raya",ID-JK,JK,Jakarta,0,WIHP,WIHP,PCB,,,https://en.wikipedia.org/wiki/Pondok_Cabe_Airport,"WIPC,WIIP",50,2009-01-02T09:08:03+00:00
41372,WABK,small_airport,"Karubaga Airport",-3.684615,138.479018,5200,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Karubaga,0,WAVG,,KBF,,,,WABK,50,2025-08-03T16:58:12+00:00
310465,ID-0081,small_airport,"Kobagma Airport",-3.666539,139.058758,3195,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Kobagma,0,,,,,,,WZ44,50,2022-10-01T23:33:56+00:00
41459,WIPB,small_airport,"Silampari Airport",-3.288165,102.91449,371,AS,Indonesia,ID,"Sumatera Selatan (South Sumatra)",ID-SS,SS,"Lubuk Linggau",0,WIPB,WIPB,LLJ,LLG,,https://en.wikipedia.org/wiki/Silampari_Airport,,50,2025-08-01T20:16:36+00:00
507227,ID-0277,large_airport,"Dhoho International Airport",-7.750278,111.947222,380,AS,Indonesia,ID,"Jawa Timur (East Java)",ID-JI,JI,Kediri,0,WARD,WARD,DHX,,https://www.kediri-airport.com/,https://en.wikipedia.org/wiki/Dhoho_International_Airport,Dhoho,850,2025-06-10T14:52:27+00:00
26795,ID-0320,closed,"Jefman Airport",-0.926358,131.121002,10,AS,Indonesia,ID,"Papua Barat (West Papua)",ID-PB,PB,Jefman,0,,,,,,https://en.wikipedia.org/wiki/Jefman_Airport,"SOQ, WASS, Sorong",825,2025-02-25T14:48:45+00:00
26853,WIPL,medium_airport,"Fatmawati Soekarno Airport",-3.8637,102.338997,50,AS,Indonesia,ID,Bengkulu,ID-BE,BE,Bengkulu,1,WIGG,WIGG,BKS,,,https://en.wikipedia.org/wiki/Fatmawati_Soekarno_Airport,"WIPL, Padang Kemiling Airport",750,2025-06-16T16:58:46+00:00
26791,WASF,medium_airport,"Fakfak Airport",-2.920508,132.267011,462,AS,Indonesia,ID,"Papua Barat (West Papua)",ID-PB,PB,Fakfak,1,WASF,WASF,FKQ,,,https://en.wikipedia.org/wiki/Fakfak_Airport,"Iboru, Torea, Fak Fak",750,2025-07-31T17:03:40+00:00
26792,WASK,medium_airport,"Utarom Airport",-3.6446,133.695116,19,AS,Indonesia,ID,"Papua Barat (West Papua)",ID-PB,PB,Kaimana,1,WASK,WASK,KNG,,,https://en.wikipedia.org/wiki/Kaimana_Airport,,750,2025-09-27T07:07:25+00:00
26838,ID-0340,medium_airport,"Tabing Airport",-0.874989,100.351997,9,AS,Indonesia,ID,"Sumatera Barat (West Sumatra)",ID-SB,SB,Padang,1,,,,,,https://en.wikipedia.org/wiki/Tabing_Airport,WIMG,750,2025-03-08T19:53:57+00:00
26822,WIBD,medium_airport,"Pinang Kampai Airport",1.609114,101.433492,55,AS,Indonesia,ID,Riau,ID-RI,RI,Dumai,1,WIBD,WIBD,DUM,,,https://en.wikipedia.org/wiki/Pinang_Kampai_Airport,,550,2021-10-12T10:14:34+00:00
26768,WAMH,medium_airport,"Naha Airport",3.68478,125.527162,16,AS,Indonesia,ID,"Sulawesi Utara (North Sulawesi)",ID-SA,SA,"Tabukan Utara, Sangihe Islands",1,WAMH,WAMH,NAH,,,https://en.wikipedia.org/wiki/Naha_Airport_(Indonesia),Tahuna,550,2025-06-16T17:49:31+00:00
333068,WICA,medium_airport,"Kertajati International Airport",-6.647384,108.165561,134,AS,Indonesia,ID,"Jawa Barat (West Java)",ID-JB,JB,Kertajati,1,WICA,WICA,KJT,,,https://en.wikipedia.org/wiki/Kertajati_International_Airport,,500,2025-09-26T22:04:24+00:00
31889,WITC,medium_airport,"Cut Nyak Dhien Airport",4.040998,96.253312,10,AS,Indonesia,ID,Aceh,ID-AC,AC,"Kuala Pesisir",1,WITC,WITC,MEQ,,,https://en.wikipedia.org/wiki/Cut_Nyak_Dhien_Airport,,500,2025-06-12T20:12:17+00:00
26837,WIME,medium_airport,"Aek Godang Airport",1.4001,99.430496,922,AS,Indonesia,ID,"Sumatera Utara (North Sumatra)",ID-SU,SU,"Padang Sidempuan",0,WIME,WIME,AEG,,,https://en.wikipedia.org/wiki/Aek_Godang_Airport,,500,2025-02-05T19:08:30+00:00
26759,WAQT,medium_airport,"Kalimarau Airport",2.14776,117.430705,59,AS,Indonesia,ID,"Kalimantan Timur (East Kalimantan)",ID-KI,KI,"Tanjung Redeb - Borneo Island",1,WAQT,WAQT,BEJ,,,https://en.wikipedia.org/wiki/Kalimarau_Airport,"Berau Airport, WALK, WRLK",500,2025-06-10T14:51:52+00:00
26857,WIBJ,medium_airport,"Japura Airport",-0.352808,102.334999,62,AS,Indonesia,ID,Riau,ID-RI,RI,"Rengat-Sumatra Island",0,WIBJ,WIBJ,RGT,,,https://en.wikipedia.org/wiki/Japura_Airport,WIPR,250,2024-05-19T01:06:15+00:00
41423,WAJB,small_airport,"Bokondini Airport",-3.68455,138.677437,4550,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Bokondini,1,WAVB,,BUI,,,https://en.wikipedia.org/wiki/Bokondini_Airport,WAJB,150,2025-09-26T19:39:35+00:00
26767,WAMG,small_airport,"Jalaluddin Airport",0.637119,122.849998,105,AS,Indonesia,ID,Gorontalo,ID-GO,GO,"Gorontalo-Celebes Island",1,WAMG,WAMG,GTO,,,https://en.wikipedia.org/wiki/Jalaluddin_Airport,,150,2025-06-16T17:36:27+00:00
26799,WATM,small_airport,"Alor Island - Mali Airport",-8.13234,124.597,10,AS,Indonesia,ID,"Nusa Tenggara Timur (East Nusa Tenggara)",ID-NT,NT,Kabola,1,WATM,WATM,ARD,,,https://en.wikipedia.org/wiki/Alor_Island_Airport,,150,2025-09-26T18:23:55+00:00
26861,WIMA,small_airport,"Malikus Saleh Airport",5.22668,96.950302,90,AS,Indonesia,ID,Aceh,ID-AC,AC,"Lhok Seumawe-Sumatra Island",1,WIMA,WIMA,LSW,,,https://en.wikipedia.org/wiki/Malikus_Saleh_Airport,WITM,150,2025-06-16T09:04:21+00:00
26859,WITN,small_airport,"Maimun Saleh Airport",5.874668,95.33967,393,AS,Indonesia,ID,Aceh,ID-AC,AC,Sabang,0,WITN,WITN,SBG,,,https://en.wikipedia.org/wiki/Maimun_Saleh_Airport,"WIAA, WITB",150,2025-06-12T20:37:50+00:00
26781,WAOS,small_airport,"Sampit (Hasan) Airport",-2.499198,112.974987,50,AS,Indonesia,ID,"Kalimantan Tengah (Central Kalimantan)",ID-KT,KT,Sampit,1,WAGS,WAGS,SMQ,,,https://en.wikipedia.org/wiki/H._Asan_Airport,"WRBS, WAOS",150,2025-06-10T14:41:51+00:00
3272,WICN,small_airport,"Nusawiru Airport",-7.719895,108.488995,16,AS,Indonesia,ID,"Jawa Barat (West Java)",ID-JB,JB,Cijulang,1,WICN,WICN,CJN,,,https://en.wikipedia.org/wiki/Cijulang_Nusawiru_Airport,WI1A,100,2025-03-23T23:23:52+00:00
310461,WAJK,small_airport,"Kiwirok Airstrip",-4.713481,140.740271,5470,AS,Indonesia,ID,"Papua Pegunungan (Highland Papua)",ID-PP,PP,Kiwirok,1,WAJK,,,,,,,100,2025-08-03T16:35:06+00:00
31200,WABF,small_airport,"Kornasoren Airport",-0.935745,134.872292,13,AS,Indonesia,ID,Papua,ID-PA,PA,Nomfor,0,WABF,,FOO,,,https://en.wikipedia.org/wiki/Kornasoren_Airport,"WA23, Numfoor",100,2025-09-26T20:34:19+00:00
